	Course	Section	Faculty	Time	Room	Seats Available	
['3081.', 'PBH101', '3', 'SSL1', 'ST', '10:20', 'AM', '-', '11:20', 'AM', 'NAC620', '0']
['3082.', 'PBH101', '4', 'MIMd', 'MW', '10:20', 'AM', '-', '11:20', 'AM', 'NAC620', '0']
['3083.', 'PBH101', '5', 'SbS', 'ST', '11:30', 'AM', '-', '12:30', 'PM', 'NAC620', '0']
['3084.', 'PBH101', '6', 'SoM', 'MW', '11:30', 'AM', '-', '12:30', 'PM', 'NAC619A', '0']
['3085.', 'PBH101', '7', 'SMM1', 'ST', '12:40', 'PM', '-', '01:40', 'PM', 'NAC620', '0']
['3086.', 'PBH101', '8', 'MIMd', 'MW', '12:40', 'PM', '-', '01:40', 'PM', 'NAC620', '0']
['3087.', 'PBH101', '9', 'SbS', 'ST', '01:50', 'PM', '-', '02:50', 'PM', 'NAC620', '0']
['3088.', 'PBH101', '10', 'SzP', 'MW', '01:50', 'PM', '-', '02:50', 'PM', 'NAC620', '0']
['3089.', 'PBH101', '11', 'SMM1', 'ST', '03:00', 'PM', '-', '04:00', 'PM', 'NAC620', '0']
['3090.', 'PBH101', '12', 'FzK1', 'MW', '03:00', 'PM', '-', '04:00', 'PM', 'NAC620', '0']
['3091.', 'PBH101', '13', 'SzP', 'RA', '04:10', 'PM', '-', '05:10', 'PM', 'NAC620', '0']
['3092.', 'PBH101', '14', 'SoM', 'MW', '04:10', 'PM', '-', '05:10', 'PM', 'NAC620', '1']
['3093.', 'PBH101', '15', 'SKMF', 'RA', '09:10', 'AM', '-', '10:10', 'AM', 'NAC620', '0']
['3094.', 'PBH101', '16', 'SzP', 'RA', '01:50', 'PM', '-', '02:50', 'PM', 'NAC620', '0']
['3095.', 'PBH101', '17', 'SbS', 'RA', '10:20', 'AM', '-', '11:20', 'AM', 'NAC620', '0']
['3096.', 'PBH101', '18', 'SbS', 'RA', '03:00', 'PM', '-', '04:00', 'PM', 'NAC311', '0']
['3097.', 'PBH101', '19', 'SzP', 'MW', '11:30', 'AM', '-', '12:30', 'PM', 'NAC620', '1']
['3098.', 'PBH101', '22', 'SKMF', 'RA', '08:00', 'AM', '-', '09:00', 'AM', 'NAC311', '0']
['3099.', 'PBH101', '24', 'SbS', 'RA', '04:10', 'PM', '-', '05:10', 'PM', 'NAC209', '0']
['3100.', 'PBH101', '25', 'FzK1', 'ST', '04:10', 'PM', '-', '05:10', 'PM', 'NAC603', '0']
['3101.', 'PBH101L', '1', 'SSL1', 'S', '09:10', 'AM', '-', '10:10', 'AM', 'SAC411', '0']
['3102.', 'PBH101L', '2', 'SMM1', 'S', '10:20', 'AM', '-', '11:20', 'AM', 'SAC411', '0']
['3103.', 'PBH101L', '3', 'SMM1', 'S', '11:30', 'AM', '-', '12:30', 'PM', 'SAC411', '0']
['3104.', 'PBH101L', '4', 'FzK1', 'S', '12:40', 'PM', '-', '01:40', 'PM', 'SAC411', '0']
['3105.', 'PBH101L', '5', 'FzK1', 'S', '01:50', 'PM', '-', '02:50', 'PM', 'SAC411', '0']
['3106.', 'PBH101L', '6', 'SSL1', 'M', '09:10', 'AM', '-', '10:10', 'AM', 'SAC411', '0']
['3107.', 'PBH101L', '7', 'SoM', 'M', '10:20', 'AM', '-', '11:20', 'AM', 'SAC411', '0']
['3108.', 'PBH101L', '8', 'MIMd', 'M', '11:30', 'AM', '-', '12:30', 'PM', 'SAC411', '0']
['3109.', 'PBH101L', '9', 'FzK1', 'M', '12:40', 'PM', '-', '01:40', 'PM', 'SAC411', '0']
['3110.', 'PBH101L', '10', 'SSL1', 'M', '01:50', 'PM', '-', '02:50', 'PM', 'SAC411', '0']
['3111.', 'PBH101L', '11', 'SSL1', 'T', '09:10', 'AM', '-', '10:10', 'AM', 'SAC411', '0']
['3112.', 'PBH101L', '12', 'SMM1', 'T', '10:20', 'AM', '-', '11:20', 'AM', 'SAC411', '0']
['3113.', 'PBH101L', '13', 'SMM1', 'T', '11:30', 'AM', '-', '12:30', 'PM', 'SAC411', '0']
['3114.', 'PBH101L', '14', 'SSL1', 'T', '12:40', 'PM', '-', '01:40', 'PM', 'SAC411', '0']
['3115.', 'PBH101L', '15', 'SSL1', 'T', '01:50', 'PM', '-', '02:50', 'PM', 'SAC411', '0']
['3116.', 'PBH101L', '17', 'SSL1', 'W', '09:10', 'AM', '-', '10:10', 'AM', 'SAC411', '0']
['3117.', 'PBH101L', '18', 'SoM', 'W', '10:20', 'AM', '-', '11:20', 'AM', 'SAC411', '0']
['3118.', 'PBH101L', '19', 'MIMd', 'W', '11:30', 'AM', '-', '12:30', 'PM', 'SAC411', '0']
['3119.', 'PBH101L', '20', 'FzK1', 'W', '12:40', 'PM', '-', '01:40', 'PM', 'SAC411', '0']
['3120.', 'PBH101L', '21', 'SSL1', 'W', '01:50', 'PM', '-', '02:50', 'PM', 'SAC411', '0']
['3121.', 'PBH101L', '22', 'MIMd', 'R', '09:10', 'AM', '-', '10:10', 'AM', 'SAC411', '0']
['3122.', 'PBH101L', '23', 'MIMd', 'R', '10:20', 'AM', '-', '11:20', 'AM', 'SAC411', '0']
['3123.', 'PBH101L', '24', 'MIMd', 'R', '12:40', 'PM', '-', '01:40', 'PM', 'SAC411', '0']
['3124.', 'PBH101L', '25', 'SoM', 'R', '01:50', 'PM', '-', '02:50', 'PM', 'SAC411', '0']
['3125.', 'PBH101L', '26', 'SSL1', 'S', '09:10', 'AM', '-', '10:10', 'AM', 'SAC411_V', '0']
['3126.', 'PBH101L', '27', 'SMM1', 'S', '10:20', 'AM', '-', '11:20', 'AM', 'SAC411_V', '1']
['3127.', 'PBH101L', '28', 'SMM1', 'S', '11:30', 'AM', '-', '12:30', 'PM', 'SAC411_V', '0']
['3128.', 'PBH101L', '29', 'FzK1', 'S', '12:40', 'PM', '-', '01:40', 'PM', 'SAC411_V', '0']
['3129.', 'PBH101L', '30', 'FzK1', 'S', '01:50', 'PM', '-', '02:50', 'PM', 'SAC411_V', '0']
['3130.', 'PBH101L', '31', 'SSL1', 'M', '09:10', 'AM', '-', '10:10', 'AM', 'SAC411_V', '0']
['3131.', 'PBH101L', '32', 'SoM', 'M', '10:20', 'AM', '-', '11:20', 'AM', 'SAC411_V', '0']
['3132.', 'PBH101L', '33', 'MIMd', 'M', '11:30', 'AM', '-', '12:30', 'PM', 'SAC411_V', '0']
['3133.', 'PBH101L', '34', 'FzK1', 'M', '12:40', 'PM', '-', '01:40', 'PM', 'SAC411_V', '0']
['3134.', 'PBH101L', '35', 'SSL1', 'M', '01:50', 'PM', '-', '02:50', 'PM', 'SAC411_V', '0']
['3135.', 'PBH101L', '36', 'SSL1', 'T', '09:10', 'AM', '-', '10:10', 'AM', 'SAC411_V', '0']
['3136.', 'PBH101L', '37', 'SMM1', 'T', '10:20', 'AM', '-', '11:20', 'AM', 'SAC411_V', '0']
['3137.', 'PBH101L', '38', 'SMM1', 'T', '11:30', 'AM', '-', '12:30', 'PM', 'SAC411_V', '0']
['3138.', 'PBH101L', '39', 'SSL1', 'T', '12:40', 'PM', '-', '01:40', 'PM', 'SAC411_V', '0']
['3139.', 'PBH101L', '40', 'SSL1', 'T', '01:50', 'PM', '-', '02:50', 'PM', 'SAC411_V', '0']
['3140.', 'PBH101L', '41', 'SSL1', 'W', '09:10', 'AM', '-', '10:10', 'AM', 'SAC411_V', '0']
['3141.', 'PBH101L', '42', 'SoM', 'W', '10:20', 'AM', '-', '11:20', 'AM', 'SAC411_V', '0']
['3142.', 'PBH101L', '43', 'MIMd', 'W', '11:30', 'AM', '-', '12:30', 'PM', 'SAC411_V', '1']
['3143.', 'PBH101L', '44', 'FzK1', 'W', '12:40', 'PM', '-', '01:40', 'PM', 'SAC411_V', '0']
['3144.', 'PBH101L', '45', 'MIMd', 'R', '09:10', 'AM', '-', '10:10', 'AM', 'SAC411_V', '0']
['3145.', 'PBH101L', '47', 'SoM', 'R', '12:40', 'PM', '-', '01:40', 'PM', 'SAC411_V', '0']
['3146.', 'PBH101L', '48', 'SMM1', 'R', '01:50', 'PM', '-', '02:50', 'PM', 'SAC411_V', '0']
['3147.', 'PBH101L', '49', 'FzK1', 'T', '03:00', 'PM', '-', '04:00', 'PM', 'SAC411', '0']
['3148.', 'PBH101L', '50', 'MIMd', 'R', '10:20', 'AM', '-', '11:20', 'AM', 'SAC411_V', '0']
['3149.', 'PBH602', '2', 'DHH', 'F', '03:00', 'PM', '-', '05:00', 'PM', 'SAC406', '0']
['3150.', 'PBH602', '4', 'DKM', 'F', '03:00', 'PM', '-', '05:00', 'PM', 'SAC405', '0']
['3151.', 'PBH602', '5', 'NSK', 'F', '03:00', 'PM', '-', '05:00', 'PM', 'SAC307', '10']
['3152.', 'PBH602', '8', 'GdA', 'R', '07:00', 'PM', '-', '09:00', 'PM', 'SAC207', '1']
['3153.', 'PBH605', '1', 'GdA', 'TBA', 'TBA', '0']
['3154.', 'PBH605', '2', 'DHH', 'TBA', 'TBA', '0']
['3155.', 'PBH605', '3', 'HtN', 'TBA', 'TBA', '5']
['3156.', 'PBH605', '4', 'NSK', 'TBA', 'TBA', '3']
['3157.', 'PBH605', '5', 'DKM', 'TBA', 'TBA', '1']
['3158.', 'PBH609', '1', 'RES', 'F', '10:30', 'AM', '-', '12:30', 'PM', 'SAC309', '11']
['3159.', 'PBH611', '1', 'AzB', 'M', '07:00', 'PM', '-', '09:00', 'PM', 'SAC406', '17']
['3160.', 'PBH611', '2', 'Hmn', 'F', '08:00', 'AM', '-', '10:00', 'AM', 'SAC406', '4']
['3161.', 'PBH611', '3', 'DKM', 'F', '10:30', 'AM', '-', '12:30', 'PM', 'SAC405', '0']
['3162.', 'PBH631', '1', 'Kqz', 'T', '07:00', 'PM', '-', '09:00', 'PM', 'SAC406', '14']
['3163.', 'PBH631', '2', 'MTj', 'F', '03:00', 'PM', '-', '05:00', 'PM', 'SAC305', '3']
['3164.', 'PBH631', '3', 'Mnz', 'F', '05:10', 'PM', '-', '07:10', 'PM', 'SAC403', '3']
['3165.', 'PBH642', '1', 'NSK', 'S', '07:00', 'PM', '-', '09:00', 'PM', 'SAC401', '17']
['3166.', 'PBH642', '2', 'NSK', 'F', '08:00', 'AM', '-', '10:00', 'AM', 'SAC405', '2']
['3167.', 'PBH642', '3', 'MMHK', 'F', '10:30', 'AM', '-', '12:30', 'PM', 'SAC404', '1']
['3168.', 'PBH644', '1', 'NSK', 'M', '07:00', 'PM', '-', '09:00', 'PM', 'SAC405', '12']
['3169.', 'PBH644', '2', 'MWz', 'F', '07:20', 'PM', '-', '09:20', 'PM', 'SAC405', '3']
['3170.', 'PBH653', '1', 'SAHd', 'F', '10:30', 'AM', '-', '12:30', 'PM', 'SAC313', '11']
['3171.', 'PBH663', '1', 'GdA', 'W', '07:00', 'PM', '-', '09:00', 'PM', 'SAC406', '11']
['3172.', 'PBH663', '2', 'GdA', 'F', '08:00', 'AM', '-', '10:00', 'AM', 'SAC404', '16']
['3173.', 'PBH663', '3', 'SzP', 'F', '03:00', 'PM', '-', '05:00', 'PM', 'SAC403', '5']
['3174.', 'PBH663', '4', 'SMM1', 'F', '05:10', 'PM', '-', '07:10', 'PM', 'SAC405', '2']
['3175.', 'PBH671', '1', 'ThA', 'F', '08:00', 'AM', '-', '10:00', 'AM', 'SAC402', '16']
['3176.', 'PBH672', '1', 'FzK1', 'T', '07:00', 'PM', '-', '09:00', 'PM', 'SAC404', '11']
['3177.', 'PBH672', '2', 'SjZ', 'F', '10:30', 'AM', '-', '12:30', 'PM', 'SAC308', '12']
['3178.', 'PBH678', '1', 'DKM', 'F', '05:10', 'PM', '-', '07:10', 'PM', 'SAC406', '0']
['3179.', 'PBH681', '1', 'MIMd', 'F', '10:30', 'AM', '-', '12:30', 'PM', 'SAC401', '14']
['3180.', 'PBH701', '1', 'HtN', 'T', '07:00', 'PM', '-', '09:00', 'PM', 'SAC405', '19']
['3181.', 'PBH701', '2', 'MMq1', 'F', '10:30', 'AM', '-', '12:30', 'PM', 'SAC402', '15']
['3182.', 'PBH701', '3', 'SAH1', 'F', '03:00', 'PM', '-', '05:00', 'PM', 'SAC306', '2']
['3183.', 'PBH701', '4', 'HtN', 'F', '05:10', 'PM', '-', '07:10', 'PM', 'SAC404', '1']
['3184.', 'PBH704', '1', 'ZqAA', 'F', '08:00', 'AM', '-', '10:00', 'AM', 'SAC401', '7']
['3185.', 'PBH706', '1', 'NaA', 'F', '03:00', 'PM', '-', '05:00', 'PM', 'SAC304', '2']
['3186.', 'PBH711', '1', 'IsR', 'S', '07:00', 'PM', '-', '09:00', 'PM', 'LIB602', '12']
['3187.', 'PBH711', '2', 'AzB', 'F', '10:30', 'AM', '-', '12:30', 'PM', 'LIB602', '6']
['3188.', 'PBH711', '3', 'Min', 'F', '10:30', 'AM', '-', '12:30', 'PM', 'LIB603', '6']
['3189.', 'PBH711', '4', 'LRn', 'F', '08:00', 'AM', '-', '10:10', 'AM', 'LIB602', '1']
['3190.', 'PBH712', '1', 'DKM', 'R', '07:00', 'PM', '-', '09:00', 'PM', 'SAC401', '1']
['3191.', 'PBH712', '2', 'GdA', 'F', '10:30', 'AM', '-', '12:30', 'PM', 'SAC403', '18']
['3192.', 'PBH712', '3', 'SRM1', 'F', '08:00', 'AM', '-', '10:00', 'AM', 'SAC403', '3']
['3193.', 'PBH714', '1', 'HtN', 'F', '07:20', 'PM', '-', '09:20', 'PM', 'LIB602', '0']
['3194.', 'PBH714', '2', 'NSK', 'F', '05:10', 'PM', '-', '07:10', 'PM', 'LIB602', '7']
['3195.', 'PBH714', '3', 'AzB', 'F', '07:20', 'PM', '-', '09:20', 'PM', 'LIB605', '1']
['3196.', 'PBH742', '1', 'DKM', 'M', '07:00', 'PM', '-', '09:00', 'PM', 'SAC404', '11']
['3197.', 'PBH742', '2', 'DHH', 'F', '10:30', 'AM', '-', '12:30', 'PM', 'SAC406', '0']
['3198.', 'PBH742', '3', 'MTI', 'F', '03:00', 'PM', '-', '05:00', 'PM', 'SAC402', '5']
['3199.', 'PBH781', '1', 'SjZ', 'F', '08:00', 'AM', '-', '10:00', 'AM', 'SAC313', '26']
['3200.', 'PBH805', '1', 'GdA', 'TBA', 'TBA', '3']
['3201.', 'PBH805', '2', 'DHH', 'TBA', 'TBA', '2']
['3202.', 'PBH805', '4', 'DKM', 'TBA', 'TBA', '0']
['3203.', 'PBH805', '5', 'NSK', 'TBA', 'TBA', '8']
['3204.', 'PBH805', '6', 'AzB', 'TBA', 'TBA', '25']
['3205.', 'PBH806', '1', 'GdA', 'TBA', 'TBA', '0']
['3206.', 'PBH806', '2', 'DHH', 'TBA', 'TBA', '0']
['3207.', 'PBH806', '4', 'DKM', 'TBA', 'TBA', '0']
['3208.', 'PBH806', '5', 'NSK', 'TBA', 'TBA', '17']
['3209.', 'PBH806', '6', 'AzB', 'TBA', 'TBA', '20']
['3210.', 'PBH842', '1', 'HtN', 'W', '07:00', 'PM', '-', '09:00', 'PM', 'SAC405', '16']
['3211.', 'PBH842', '2', 'sr', 'F', '05:10', 'PM', '-', '07:10', 'PM', 'SAC402', '14']
['3212.', 'PBH842', '3', 'HtN', 'F', '03:00', 'PM', '-', '05:00', 'PM', 'SAC313', '9']
['3213.', 'PHI101', '1', 'mtn4', 'RA', '08:00', 'AM', '-', '09:00', 'AM', 'NAC406', '0']
['3214.', 'PHI101', '2', 'mtn4', 'RA', '10:20', 'AM', '-', '11:20', 'AM', 'NAC406', '0']
['3215.', 'PHI101', '3', 'mtn4', 'RA', '12:40', 'PM', '-', '01:40', 'PM', 'NAC407', '0']
['3216.', 'PHI101', '4', 'mtn4', 'RA', '01:50', 'PM', '-', '02:50', 'PM', 'NAC201', '0']
['3217.', 'PHI101', '5', 'JsU', 'RA', '08:00', 'AM', '-', '09:00', 'AM', 'NAC310', '0']
['3218.', 'PHI101', '6', 'JsU', 'RA', '09:10', 'AM', '-', '10:10', 'AM', 'NAC509', '0']
['3219.', 'PHI101', '7', 'JsU', 'RA', '11:30', 'AM', '-', '12:30', 'PM', 'NAC211', '0']
['3220.', 'PHI101', '8', 'JsU', 'RA', '12:40', 'PM', '-', '01:40', 'PM', 'NAC410', '0']
['3221.', 'PHI101', '9', 'Krl', 'ST', '12:40', 'PM', '-', '01:40', 'PM', 'NAC406', '0']
['3222.', 'PHI104', '1', 'AJA', 'ST', '09:10', 'AM', '-', '10:10', 'AM', 'NAC406', '0']
['3223.', 'PHI104', '2', 'AJA', 'ST', '10:20', 'AM', '-', '11:20', 'AM', 'NAC406', '0']
['3224.', 'PHI104', '3', 'LfR', 'RA', '08:00', 'AM', '-', '09:00', 'AM', 'NAC301', '1']
['3225.', 'PHI104', '4', 'LfR', 'RA', '10:20', 'AM', '-', '11:20', 'AM', 'NAC619', '1']
['3226.', 'PHI104', '5', 'LfR', 'RA', '12:40', 'PM', '-', '01:40', 'PM', 'NAC619', '2']
['3227.', 'PHI104', '6', 'LfR', 'RA', '03:00', 'PM', '-', '04:00', 'PM', 'NAC407', '0']
['3228.', 'PHI104', '7', 'MnT', 'ST', '10:20', 'AM', '-', '11:20', 'AM', 'NAC407', '0']
['3229.', 'PHI104', '8', 'MnT', 'ST', '11:30', 'AM', '-', '12:30', 'PM', 'NAC310', '0']
['3230.', 'PHI104', '9', 'MnT', 'ST', '01:50', 'PM', '-', '02:50', 'PM', 'NAC413', '1']
['3231.', 'PHI104', '10', 'MnT', 'ST', '04:10', 'PM', '-', '05:10', 'PM', 'NAC412', '0']
['3232.', 'PHI104', '11', 'MmEe', 'MW', '09:10', 'AM', '-', '10:10', 'AM', 'NAC1077', '0']
['3233.', 'PHI104', '12', 'MmEe', 'MW', '10:20', 'AM', '-', '11:20', 'AM', 'NAC407', '0']
['3234.', 'PHI104', '13', 'MmEe', 'MW', '12:40', 'PM', '-', '01:40', 'PM', 'NAC301', '0']
['3235.', 'PHI104', '14', 'MmEe', 'MW', '03:00', 'PM', '-', '04:00', 'PM', 'NAC415', '0']
['3236.', 'PHI104', '15', 'KIS', 'RA', '10:20', 'AM', '-', '11:20', 'AM', 'NAC605', '0']
['3237.', 'PHI104', '16', 'KIS', 'RA', '12:40', 'PM', '-', '01:40', 'PM', 'NAC412', '1']
['3238.', 'PHI104', '17', 'KIS', 'RA', '03:00', 'PM', '-', '04:00', 'PM', 'NAC406', '0']
['3239.', 'PHI104', '18', 'KIS', 'RA', '04:10', 'PM', '-', '05:10', 'PM', 'NAC407', '2']
['3240.', 'PHI104', '19', 'AIS', 'RA', '10:20', 'AM', '-', '11:20', 'AM', 'NAC407', '0']
['3241.', 'PHI104', '20', 'AIS', 'RA', '12:40', 'PM', '-', '01:40', 'PM', 'NAC413', '0']
['3242.', 'PHI104', '21', 'AIS', 'RA', '03:00', 'PM', '-', '04:00', 'PM', 'NAC215', '0']
['3243.', 'PHI104', '22', 'SYN', 'ST', '11:30', 'AM', '-', '12:30', 'PM', 'NAC201', '0']
['3244.', 'PHI104', '23', 'SYN', 'ST', '01:50', 'PM', '-', '02:50', 'PM', 'NAC412', '0']
['3245.', 'PHI104', '24', 'SYN', 'ST', '03:00', 'PM', '-', '04:00', 'PM', 'NAC211', '0']
['3246.', 'PHI104', '25', 'SYN', 'ST', '05:20', 'PM', '-', '06:20', 'PM', 'NAC407', '1']
['3247.', 'PHI401', '1', 'Krl', 'ST', '11:30', 'AM', '-', '12:30', 'PM', 'NAC406', '0']
['3248.', 'PHI401', '2', 'Krl', 'ST', '03:00', 'PM', '-', '04:00', 'PM', 'NAC406', '0']
['3249.', 'PHI401', '3', 'Krl', 'ST', '05:20', 'PM', '-', '06:20', 'PM', 'NAC406', '0']
['3250.', 'PHI401', '4', 'ZkH1', 'MW', '08:00', 'AM', '-', '09:00', 'AM', 'NAC412', '5']
['3251.', 'PHI401', '5', 'ZkH1', 'MW', '09:10', 'AM', '-', '10:10', 'AM', 'NAC410', '0']
['3252.', 'PHI401', '6', 'ZkH1', 'MW', '11:30', 'AM', '-', '12:30', 'PM', 'NAC406', '0']
['3253.', 'PHI401', '7', 'ZkH1', 'MW', '01:50', 'PM', '-', '02:50', 'PM', 'NAC410', '1']
['3254.', 'PHI401', '8', 'AJA', 'ST', '12:40', 'PM', '-', '01:40', 'PM', 'NAC1079', '0']
['3255.', 'PHI401', '9', 'AJA', 'ST', '03:00', 'PM', '-', '04:00', 'PM', 'NAC410', '0']
['3256.', 'PHI401', '10', 'EzK', 'MW', '09:10', 'AM', '-', '10:10', 'AM', 'NAC407', '3']
['3257.', 'PHI401', '11', 'EzK', 'MW', '10:20', 'AM', '-', '11:20', 'AM', 'NAC406', '0']
['3258.', 'PHI401', '12', 'EzK', 'MW', '12:40', 'PM', '-', '01:40', 'PM', 'NAC214', '0']
['3259.', 'PHI401', '13', 'EzK', 'ST', '12:40', 'PM', '-', '01:40', 'PM', 'NAC407', '0']
['3260.', 'PHI401', '14', 'BAi', 'MW', '10:20', 'AM', '-', '11:20', 'AM', 'NAC211', '5']
['3261.', 'PHI401', '15', 'KTR', 'MW', '11:30', 'AM', '-', '12:30', 'PM', 'NAC215', '2']
['3262.', 'PHI401', '16', 'KTR', 'MW', '01:50', 'PM', '-', '02:50', 'PM', 'NAC406', '0']
['3263.', 'PHI401', '17', 'SsR2', 'RA', '08:00', 'AM', '-', '09:00', 'AM', 'SAC316', '1']
['3264.', 'PHI401', '18', 'SsR2', 'RA', '10:20', 'AM', '-', '11:20', 'AM', 'SAC316', '5']
['3265.', 'PHI401', '19', 'BAi', 'MW', '11:30', 'AM', '-', '12:30', 'PM', 'NAC412', '3']
['3266.', 'PHI401', '20', 'ASRm', 'MW', '03:00', 'PM', '-', '04:00', 'PM', 'NAC412', '1']
['3267.', 'PHI401', '21', 'ASRm', 'MW', '05:20', 'PM', '-', '06:20', 'PM', 'NAC412', '2']
['3268.', 'PHI401', '22', 'BAI', 'MW', '08:00', 'AM', '-', '09:00', 'AM', 'NAC621', '4']
['3269.', 'PHR110', '1', 'ZIZ', 'MW', '01:50', 'PM', '-', '02:50', 'PM', 'SAC215', '3']
['3270.', 'PHR110', '2', 'Bnn', 'ST', '09:10', 'AM', '-', '10:10', 'AM', 'SAC215', '0']
['3271.', 'PHR110', '3', 'GMR', 'ST', '01:50', 'PM', '-', '02:50', 'PM', 'SAC969', '0']
['3272.', 'PHR110', '4', 'FrK', 'MW', '09:10', 'AM', '-', '10:10', 'AM', 'SAC971', '1']
['3273.', 'PHR110', '5', 'FrK', 'ST', '09:10', 'AM', '-', '10:10', 'AM', 'SAC604', '0']
['3274.', 'PHR110', '6', 'ReKm', 'ST', '08:00', 'AM', '-', '09:00', 'AM', 'SAC301', '4']
['3275.', 'PHR112', '1', 'ReKm', 'ST', '11:30', 'AM', '-', '12:30', 'PM', 'SAC301', '0']
['3276.', 'PHR112', '2', 'JIH', 'MW', '08:00', 'AM', '-', '09:00', 'AM', 'SAC970', '0']
['3277.', 'PHR112', '3', 'JIH', 'MW', '09:10', 'AM', '-', '10:10', 'AM', 'SAC604', '0']
['3278.', 'PHR113', '1', 'JKH', 'RA', '09:10', 'AM', '-', '10:10', 'AM', 'SAC604', '2']
['3279.', 'PHR113', '2', 'JKH', 'RA', '10:20', 'AM', '-', '11:20', 'AM', 'SAC604', '1']
['3280.', 'PHR113', '3', 'GMR', 'ST', '03:00', 'PM', '-', '04:00', 'PM', 'SAC969', '0']
['3281.', 'PHR113', '4', 'ArI1', 'RA', '09:10', 'AM', '-', '10:10', 'AM', 'SAC215', '1']
['3282.', 'PHR113', '5', 'Mfl', 'MW', '01:50', 'PM', '-', '02:50', 'PM', 'SAC301', '0']
['3283.', 'PHR114', '1', 'RsD', 'MW', '08:00', 'AM', '-', '09:00', 'AM', 'SAC301', '1']
['3284.', 'PHR114', '2', 'SIL2', 'MW', '09:10', 'AM', '-', '10:10', 'AM', 'OAT601', '0']
['3285.', 'PHR114', '3', 'SIL2', 'MW', '10:20', 'AM', '-', '11:20', 'AM', 'OAT601', '0']
['3286.', 'PHR114L', '1', 'FrK', 'S', '11:30', 'AM', '-', '01:40', 'PM', 'SAC608', '1']
['3287.', 'PHR114L', '3', 'AAs', 'M', '11:30', 'AM', '-', '01:40', 'PM', 'SAC608', '0']
['3288.', 'PHR114L', '4', 'AAs', 'T', '04:10', 'PM', '-', '06:20', 'PM', 'SAC608', '0']
['3289.', 'PHR114L', '5', 'AAs', 'W', '11:30', 'AM', '-', '01:40', 'PM', 'SAC608', '0']
['3290.', 'PHR120', '1', 'AMz', 'MW', '08:00', 'AM', '-', '09:00', 'AM', 'SAC971', '10']
['3291.', 'PHR120', '2', 'AMz', 'MW', '09:10', 'AM', '-', '10:10', 'AM', 'SAC303', '1']
['3292.', 'PHR120', '3', 'JKH', 'ST', '08:00', 'AM', '-', '09:00', 'AM', 'SAC971', '0']
['3293.', 'PHR120L', '1', 'TYs', 'R', '09:10', 'AM', '-', '11:20', 'AM', 'SAC608', '1']
['3294.', 'PHR120L', '2', 'TYs', 'T', '01:50', 'PM', '-', '04:00', 'PM', 'SAC608', '7']
['3295.', 'PHR120L', '3', 'MCS', 'S', '01:50', 'PM', '-', '04:00', 'PM', 'SAC608', '4']
['3296.', 'PHR120L', '4', 'ReKm', 'M', '09:10', 'AM', '-', '11:20', 'AM', 'SAC608', '1']
['3297.', 'PHR121', '1', 'Mfl', 'MW', '08:00', 'AM', '-', '09:00', 'AM', 'SAC969', '0']
['3298.', 'PHR121', '2', 'TYs', 'ST', '11:30', 'AM', '-', '12:30', 'PM', 'SAC604', '2']
['3299.', 'PHR121', '3', 'TYs', 'ST', '10:20', 'AM', '-', '11:20', 'AM', 'OAT602', '0']
['3300.', 'PHR121', '4', 'TYs', 'MW', '10:20', 'AM', '-', '11:20', 'AM', 'SAC604', '0']
['3301.', 'PHR122', '1', 'AAs', 'ST', '09:10', 'AM', '-', '10:10', 'AM', 'SAC969', '0']
['3302.', 'PHR122', '2', 'SIL2', 'MW', '12:40', 'PM', '-', '01:40', 'PM', 'OAT601', '0']
['3303.', 'PHR122', '3', 'RsD', 'MW', '09:10', 'AM', '-', '10:10', 'AM', 'SAC301', '4']
['3304.', 'PHR122L', '1', 'SIL2', 'M', '01:50', 'PM', '-', '04:00', 'PM', 'SAC608', '0']
['3305.', 'PHR122L', '2', 'MHS3', 'S', '09:10', 'AM', '-', '11:20', 'AM', 'SAC608', '0']
['3306.', 'PHR122L', '3', 'SKal1', 'W', '04:10', 'PM', '-', '06:20', 'PM', 'SAC608', '1']
['3307.', 'PHR122L', '4', 'AAs', 'S', '04:10', 'PM', '-', '06:20', 'PM', 'SAC608', '0']
['3308.', 'PHR123', '1', 'JAC', 'RA', '12:40', 'PM', '-', '01:40', 'PM', 'SAC215', '0']
['3309.', 'PHR123', '2', 'SIL2', 'ST', '01:50', 'PM', '-', '02:50', 'PM', 'SAC303', '0']
['3310.', 'PHR123', '3', 'SIL2', 'ST', '03:00', 'PM', '-', '04:00', 'PM', 'SAC302', '0']
['3311.', 'PHR123', '4', 'JAC', 'RA', '01:50', 'PM', '-', '02:50', 'PM', 'SAC215', '17']
['3312.', 'PHR124', '1', 'PJa', 'ST', '11:30', 'AM', '-', '12:30', 'PM', 'SAC968', '1']
['3313.', 'PHR124', '2', 'SKal1', 'ST', '09:10', 'AM', '-', '10:10', 'AM', 'OAT602', '0']
['3314.', 'PHR124', '3', 'SKal1', 'ST', '10:20', 'AM', '-', '11:20', 'AM', 'OAT601', '1']
['3315.', 'PHR124L', '1', 'MNs', 'R', '01:50', 'PM', '-', '04:00', 'PM', 'SAC603', '0']
['3316.', 'PHR124L', '2', 'SkM1', 'R', '09:10', 'AM', '-', '11:20', 'AM', 'SAC603', '0']
